,index,tconst,titleType,primaryName,originalName,isAdult,yearOfRelease,Duration,genres,averageRating,numVotes
1084,1056596,tt7664192,tvEpisode,Everything Is Bonzer!,Everything Is Bonzer!,False,2018,43,"Comedy,Drama,Fantasy",8.3,2102
1085,1002772,tt6502956,movie,Yucatán,Yucatán,False,2018,129,"Adventure,Comedy",5.5,1774
1086,1012889,tt6728096,movie,The Breaker Upperers,The Breaker Upperers,False,2018,90,Comedy,5.9,5446
1087,1008629,tt6634646,movie,"Hale County This Morning, This Evening","Hale County This Morning, This Evening",False,2018,76,Documentary,6.4,1826
1088,1047203,tt7449916,tvEpisode,Ceci N'est Pas Une Drill,Ceci N'est Pas Une Drill,False,2018,27,"Comedy,Drama,Sci-Fi",7.2,1841
1089,1046920,tt7442274,movie,Can Feda,Can Feda,False,2018,109,"Action,War",5.4,1081
1090,1046632,tt7435260,tvEpisode,Postpartum,Postpartum,False,2018,54,"Drama,Sci-Fi,Thriller",8.4,2768
1091,1046631,tt7435258,tvEpisode,Holly,Holly,False,2018,48,"Drama,Sci-Fi,Thriller",8.4,3342
1092,1046630,tt7435256,tvEpisode,The Last Ceremony,The Last Ceremony,False,2018,55,"Drama,Sci-Fi,Thriller",9.1,3720
1093,1046629,tt7435254,tvEpisode,Smart Power,Smart Power,False,2018,57,"Drama,Sci-Fi,Thriller",9.0,3373
1094,1046628,tt7435252,tvEpisode,Women's Work,Women's Work,False,2018,52,"Drama,Sci-Fi,Thriller",8.8,3201
1095,1046627,tt7435250,tvEpisode,After,After,False,2018,55,"Drama,Sci-Fi,Thriller",8.3,2877
1096,1046626,tt7435248,tvEpisode,First Blood,First Blood,False,2018,58,"Drama,Sci-Fi,Thriller",8.9,3505
1097,1046625,tt7435246,tvEpisode,Seeds,Seeds,False,2018,52,"Drama,Sci-Fi,Thriller",8.1,2907
1098,1046624,tt7435244,tvEpisode,Other Women,Other Women,False,2018,54,"Drama,Sci-Fi,Thriller",8.0,2959
1099,1046623,tt7435240,tvEpisode,Baggage,Baggage,False,2018,58,"Drama,Sci-Fi,Thriller",8.0,3258
1100,1046622,tt7435238,tvEpisode,Unwomen,Unwomen,False,2018,55,"Drama,Sci-Fi,Thriller",8.3,3608
1101,1016810,tt6802308,movie,The 15:17 to Paris,The 15:17 to Paris,False,2018,94,"Biography,Drama,Thriller",5.3,29740
1102,1046634,tt7435264,tvEpisode,The Word,The Word,False,2018,63,"Drama,Sci-Fi,Thriller",8.6,3908
1103,1029038,tt7044362,tvEpisode,Pilot,Pilot,False,2018,44,Drama,6.7,1191
1104,1013080,tt6730970,movie,212 Warrior,Wiro Sableng 212,False,2018,123,"Action,Adventure,Comedy",7.2,1360
1105,1046643,tt7435422,tvEpisode,I'm the Talking Ass,I'm the Talking Ass,False,2018,56,"Comedy,Crime,Drama",7.9,1093
1106,722555,tt2126357,movie,Second Act,Second Act,False,2018,103,"Comedy,Drama,Romance",5.8,23166
1107,1003285,tt6516314,movie,Piercing,Piercing,False,2018,81,"Horror,Mystery,Thriller",5.6,6390
1108,1008427,tt6628394,movie,Bad Times at the El Royale,Bad Times at the El Royale,False,2018,141,"Crime,Drama,Mystery",7.1,131232
1109,1029182,tt7046974,movie,Swing Kids,Seuwingkizeu,False,2018,133,Drama,7.5,1518
1110,1008402,tt6628102,movie,The Wild Pear Tree,Ahlat Agaci,False,2018,188,Drama,8.1,21408
1111,1029232,tt7049542,movie,An Acceptable Loss,The Pages,False,2018,102,"Drama,Thriller",5.4,1142
1112,1003212,tt6513656,movie,Escape Plan 2: Hades,Escape Plan 2: Hades,False,2018,96,"Action,Crime,Mystery",3.9,28703
1113,1003229,tt6514196,movie,Baazaar,Baazaar,False,2018,137,"Crime,Drama,Thriller",6.6,4721
1114,1013113,tt6731634,tvEpisode,Man with My Face,Man with My Face,False,2018,46,"Action,Drama,Sci-Fi",8.3,3705
1115,1016865,tt6803236,tvEpisode,Familiar,Familiar,False,2018,43,"Crime,Drama,Mystery",8.1,2274
1116,1016864,tt6803232,tvEpisode,Kitten,Kitten,False,2018,43,"Crime,Drama,Mystery",7.5,2139
1117,1016862,tt6803224,tvEpisode,This,This,False,2018,43,"Crime,Drama,Mystery",7.3,2878
1118,1028933,tt7042862,movie,The Man Who Killed Hitler and Then the Bigfoot,The Man Who Killed Hitler and Then the Bigfoot,False,2018,98,"Adventure,Drama,Sci-Fi",5.7,10553
1119,994282,tt6337114,tvEpisode,Worth,Worth,False,2018,51,"Drama,Horror,Thriller",7.8,5800
1120,1046800,tt7440432,movie,Quincy,Quincy,False,2018,124,"Biography,Documentary",7.6,3845
1121,994281,tt6337102,tvEpisode,Do Not Send Us Astray,Do Not Send Us Astray,False,2018,42,"Drama,Horror,Thriller",7.3,6061
1122,1057756,tt7690670,movie,SuperFly,Superfly,False,2018,116,"Action,Crime,Thriller",5.2,6315
1123,994280,tt6337098,tvEpisode,The Key,The Key,False,2018,46,"Drama,Horror,Thriller",8.1,6806
1124,994279,tt6337096,tvEpisode,Dead or Alive Or,Dead or Alive Or,False,2018,45,"Drama,Horror,Thriller",7.1,5835
1125,994283,tt6337116,tvEpisode,Still Gotta Mean Something,Still Gotta Mean Something,False,2018,51,"Drama,Horror,Thriller",7.3,5845
1126,1003015,tt6509000,tvEpisode,Option C,Option C,False,2018,37,"Comedy,Drama,Sci-Fi",8.6,2082
1127,1003016,tt6509058,movie,Nancy,Nancy,False,2018,85,"Drama,Mystery",6.2,2684
1128,1008571,tt6633090,tvEpisode,Eden,Eden,False,2018,42,"Drama,Mystery,Sci-Fi",8.7,3422
1129,994284,tt6337120,tvEpisode,Wrath,Wrath,False,2018,48,"Drama,Horror,Thriller",7.5,7852
1130,994278,tt6337088,tvEpisode,The Lost and the Plunderers,The Lost and the Plunderers,False,2018,44,"Drama,Horror,Thriller",7.7,6515
1131,994277,tt6337078,tvEpisode,Honor,Honor,False,2018,56,"Drama,Horror,Thriller",6.8,7826
1132,1029019,tt7044202,tvEpisode,Personal Jesus,Personal Jesus,False,2018,42,"Drama,Romance",8.8,1587
1133,1029020,tt7044206,tvEpisode,(Don't Fear) the Reaper,(Don't Fear) the Reaper,False,2018,41,"Drama,Romance",8.1,1067
1134,1003138,tt6512428,movie,Indivisible,Indivisible,False,2018,119,"Drama,War",5.8,1078
1135,1057760,tt7690762,movie,The Pact,El pacto,False,2018,106,"Horror,Thriller",5.3,1046
1136,1029005,tt7044076,movie,The Cleaning Lady,The Cleaning Lady,False,2018,90,"Horror,Thriller",5.5,2688
1137,1028987,tt7043736,tvEpisode,1-800-799-7233,1-800-799-7233,False,2018,42,"Drama,Romance",8.7,1267
1138,1016856,tt6803176,tvEpisode,Nothing Lasts Forever,Nothing Lasts Forever,False,2018,44,"Crime,Drama,Mystery",6.8,1954
1139,1016854,tt6803158,tvEpisode,The Lost Art of Forehead Sweat,The Lost Art of Forehead Sweat,False,2018,45,"Crime,Drama,Mystery",8.2,3639
1140,1016853,tt6803156,tvEpisode,My Struggle III,My Struggle III,False,2018,42,"Crime,Drama,Mystery",6.5,3461
1141,1016850,tt6803126,tvEpisode,Ghouli,Ghouli,False,2018,45,"Crime,Drama,Mystery",8.1,2413
1142,1016849,tt6803124,tvEpisode,Rm9sbG93ZXJz,Rm9sbG93ZXJz,False,2018,43,"Crime,Drama,Mystery",8.1,3155
1143,1016848,tt6803102,tvEpisode,Plus One,Plus One,False,2018,44,"Crime,Drama,Mystery",7.9,2812
1144,1003074,tt6510332,movie,McQueen,McQueen,False,2018,111,"Biography,Documentary",7.8,6466
1145,1012961,tt6729000,movie,Tyrel,Tyrel,False,2018,86,"Comedy,Drama",5.3,1141
1146,1016851,tt6803128,tvEpisode,My Struggle IV,My Struggle IV,False,2018,43,"Crime,Drama,Mystery",7.4,2044
1147,1089328,tt8488322,tvEpisode,Chapter 18,Chapter 18,False,2018,47,"Action,Drama,Sci-Fi",8.3,1370
1148,895712,tt4614612,movie,Peterloo,Peterloo,False,2018,154,"Drama,History",6.5,4094
1149,1089373,tt8488908,tvEpisode,The Worst Possible Use of Free Will,The Worst Possible Use of Free Will,False,2018,22,"Comedy,Drama,Fantasy",8.2,1725
1150,1117023,tt9230972,tvEpisode,I Want to Love You Until the Day I Die,I Want to Love You Until the Day I Die,False,2018,43,"Crime,Drama,Mystery",9.2,1146
1151,1089482,tt8490894,movie,Ee Nagaraniki Emaindi,Ee Nagaraniki Emaindi,False,2018,122,"Comedy,Drama",7.9,1924
1152,1117027,tt9231140,movie,A Man Called Ahok,A Man Called Ahok,False,2018,102,"Biography,Drama",8.8,4219
1153,1089567,tt8493514,movie,Locked on You,Hedefim Sensin,False,2018,113,Comedy,6.2,3776
1154,895448,tt4610378,movie,The Resistance Banker,Bankier van het verzet,False,2018,123,"Biography,Drama,War",6.9,8004
1155,1089528,tt8493026,tvEpisode,& Knuckles,& Knuckles,False,2018,3,"Animation,Comedy,Short",5.1,1298
1156,1089517,tt8492824,tvEpisode,Episode #1.12,Episode #1.12,False,2018,96,"Crime,Drama,Mystery",9.6,1197
1157,1088813,tt8470862,tvEpisode,Episode #3.3,Episode #3.3,False,2018,53,"Action,Drama,History",8.9,1804
1158,1088883,tt8473906,tvEpisode,Unclaimed Baggage,Unclaimed Baggage,False,2018,42,"Drama,Mystery,Sci-Fi",7.5,1058
1159,1088882,tt8473904,tvEpisode,Turbulence,Turbulence,False,2018,42,"Drama,Mystery,Sci-Fi",7.7,1163
1160,1088881,tt8473898,tvEpisode,Reentry,Reentry,False,2018,41,"Drama,Mystery,Sci-Fi",7.8,1365
1161,896571,tt4631048,movie,The Texture of Falling,The Texture of Falling,False,2018,75,Drama,6.8,1396
1162,1088814,tt8470864,tvEpisode,Episode #3.2,Episode #3.2,False,2018,53,"Action,Drama,History",8.9,1824
1163,896687,tt4633694,movie,Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse,False,2018,117,"Action,Adventure,Animation",8.4,389195
1164,1088640,tt8466196,tvEpisode,Episode #3.8,Episode #3.8,False,2018,52,"Action,Drama,History",9.1,1803
1165,1088669,tt8466726,tvMovie,Pearl in Paradise,Pearl in Paradise,False,2018,84,"Adventure,Comedy,Family",6.7,1286
1166,1089024,tt8478602,movie,Godzilla: The Planet Eater,Gojira: hoshi wo kû mono,False,2018,91,"Action,Adventure,Animation",5.1,3603
1167,1088975,tt8476998,movie,Bhonsle,Bhonsle,False,2018,128,Drama,6.9,1115
1168,1090768,tt8523678,tvEpisode,Flesh & Blood,Flesh & Blood,False,2018,89,"Drama,Fantasy,Horror",6.2,1962
1169,1090753,tt8523334,movie,City Hunter,Nicky Larson et le parfum de Cupidon,False,2018,91,"Action,Comedy,Crime",6.5,3688
1170,1090514,tt8517724,tvEpisode,Pain,Pain,False,2018,24,"Action,Adventure,Animation",9.4,8742
1171,1116835,tt9225192,movie,Unstoppable,Seongnan hwangso,False,2018,116,"Action,Crime,Thriller",6.6,2114
1172,1089875,tt8500172,tvEpisode,Symbol of Peace,Symbol of Peace,False,2018,23,"Action,Adventure,Animation",9.4,1012
1173,1089871,tt8500060,movie,Sauerkrautkoma,Sauerkrautkoma,False,2018,96,"Comedy,Crime",6.9,1176
1174,1089765,tt8498184,tvMovie,Christmas at Pemberley Manor,Christmas at Pemberley Manor,False,2018,84,Romance,6.3,1973
1175,1089737,tt8497794,movie,Still Human,Lun lok yan,False,2018,115,Drama,7.6,1124
1176,895120,tt4602066,movie,The Catcher Was a Spy,The Catcher Was a Spy,False,2018,94,"Biography,Drama,History",6.2,7936
1177,1090001,tt8503564,tvEpisode,Episode #3.7,Episode #3.7,False,2018,56,"Action,Drama,History",9.1,1757
1178,1090245,tt8510324,movie,Good Game: The Beginning,Iyi Oyun,False,2018,114,"Comedy,Drama,Sport",4.8,1356
1179,894776,tt4595882,movie,Can You Ever Forgive Me?,Can You Ever Forgive Me?,False,2018,106,"Biography,Comedy,Crime",7.1,47617
1180,894712,tt4594836,movie,Darc,Darc,False,2018,97,"Action,Crime,Thriller",5.8,3908
1181,1090086,tt8506840,movie,I Do Not Care If We Go Down in History as Barbarians,Îmi este indiferent daca în istorie vom intra ca barbari,False,2018,140,"Comedy,Drama",7.2,1203
1182,1087418,tt8434380,movie,Hidden Man,Xie bu ya zheng,False,2018,137,"Action,Crime,Drama",6.4,1720
1183,1087407,tt8434058,tvEpisode,The Sword: Part 1,The Sword: Part 1,False,2018,24,"Action,Adventure,Animation",7.3,1263
1184,1087232,tt8430044,tvMovie,Love at First Dance,Love at First Dance,False,2018,84,"Drama,Romance",6.6,1172
1185,1087619,tt8439854,movie,Lust Stories,Lust Stories,False,2018,120,"Drama,Romance",6.5,9817
1186,1087513,tt8436026,movie,Lykke-Per,Lykke-Per,False,2018,162,Drama,7.2,5023
1187,1117428,tt9244916,tvEpisode,Episode #3.9,Episode #3.9,False,2018,54,"Action,Drama,History",9.5,2160
1188,1117429,tt9244920,tvEpisode,Episode #3.10,Episode #3.10,False,2018,50,"Action,Drama,History",9.6,2461
1189,1087474,tt8435268,movie,How to Get Over a Breakup,Soltera Codiciada,False,2018,104,Comedy,6.2,1803
1190,1087452,tt8434664,tvEpisode,Princess Prom,Princess Prom,False,2018,24,"Action,Adventure,Animation",7.6,1142
1191,1087451,tt8434662,tvEpisode,In the Shadows of Mystacor,In the Shadows of Mystacor,False,2018,24,"Action,Adventure,Animation",6.9,1061
1192,1087450,tt8434660,tvEpisode,System Failure,System Failure,False,2018,24,"Action,Adventure,Animation",6.8,1079
1193,1087449,tt8434658,tvEpisode,The Sea Gate,The Sea Gate,False,2018,24,"Action,Adventure,Animation",7.1,1102
1194,1087448,tt8434656,tvEpisode,Flowers for She-Ra,Flowers for She-Ra,False,2018,24,"Action,Adventure,Animation",6.8,1111
1195,1087447,tt8434654,tvEpisode,Razz,Razz,False,2018,24,"Action,Adventure,Animation",7.0,1122
1196,1087446,tt8434652,tvEpisode,The Sword: Part 2,The Sword: Part 2,False,2018,24,"Action,Adventure,Animation",7.3,1178
1197,898529,tt4669264,movie,Beirut,Beirut,False,2018,110,"Action,Crime,Drama",6.4,19391
1198,898533,tt4669296,movie,Lords of Chaos,Lords of Chaos,False,2018,118,"Biography,Drama,Horror",6.5,12914
1199,898559,tt4669788,movie,On the Basis of Sex,On the Basis of Sex,False,2018,120,"Biography,Drama",7.1,29275
1200,899512,tt4685806,movie,The Con is On,The Con Is On,False,2018,90,"Comedy,Crime",4.0,4684
1201,804829,tt3120280,movie,Sierra Burgess Is a Loser,Sierra Burgess Is a Loser,False,2018,105,"Comedy,Drama,Romance",5.8,35581
1202,1087161,tt8428516,tvEpisode,Kiss and Tell,Kiss and Tell,False,2018,21,"Comedy,Drama,Romance",8.0,1046
1203,1087106,tt8427036,movie,Helicopter Eela,Helicopter Eela,False,2018,135,Drama,5.6,1012
1204,899357,tt4682780,movie,Josie,Josie,False,2018,100,"Drama,Thriller",5.1,2208
1205,1087094,tt8426854,movie,Jalebi,Jalebi,False,2018,112,"Drama,Romance",6.1,2422
1206,1087078,tt8426594,movie,The Wind,The Wind,False,2018,88,"Horror,Mystery,Thriller",5.6,6256
1207,899315,tt4682136,movie,The Seagull,The Seagull,False,2018,98,"Comedy,Drama,Romance",5.7,3160
1208,1060506,tt7753082,tvEpisode,Green Means Go,Green Means Go,False,2018,33,"Comedy,Drama",7.6,1272
1209,1088337,tt8458056,tvEpisode,Once Upon a Time,Once Upon a Time,False,2018,43,"Crime,Drama,Fantasy",7.9,4200
1210,1088327,tt8457974,tvEpisode,Boo Normal,Boo Normal,False,2018,43,"Crime,Drama,Fantasy",7.8,4114
1211,897528,tt4651460,tvEpisode,Tschiller: Off Duty,Tschiller: Off Duty,False,2018,140,"Crime,Drama,Mystery",4.2,1625
1212,897010,tt4642192,movie,The Keeper,Trautmann,False,2018,120,"Biography,Drama,Romance",7.3,3418
1213,896928,tt4638148,movie,Braid,Braid,False,2018,82,"Crime,Horror,Mystery",5.3,2871
1214,1088393,tt8459250,movie,Shéhérazade,Shéhérazade,False,2018,109,"Drama,Romance,Thriller",7.1,1646
1215,1088359,tt8458718,movie,Kanaa,Kanaa,False,2018,145,"Drama,Sport",7.8,1537
1216,1087929,tt8449002,tvEpisode,This Is the Part Where You Run,This Is the Part Where You Run,False,2018,42,"Adventure,Drama,Fantasy",7.9,1177
1217,1087717,tt8443704,movie,Dear Ex,Shei xian ai shang ta de,False,2018,100,"Comedy,Drama,Romance",7.4,4081
1218,1088016,tt8451438,tvEpisode,Chapter Forty-Three: Outbreak,Chapter Forty-Three: Outbreak,False,2018,41,"Crime,Drama,Mystery",7.9,1107
1219,1088015,tt8451436,tvEpisode,Chapter Forty-Two: The Man in Black,Chapter Forty-Two: The Man in Black,False,2018,42,"Crime,Drama,Mystery",7.7,1131
1220,1088014,tt8451434,tvEpisode,Chapter Forty-One: Manhunter,Chapter Forty-One: Manhunter,False,2018,42,"Crime,Drama,Mystery",7.8,1116
1221,1088013,tt8451432,tvEpisode,Chapter Thirty-Nine: The Midnight Club,Chapter Thirty-Nine: The Midnight Club,False,2018,41,"Crime,Drama,Mystery",8.4,1614
1222,1088012,tt8451428,tvEpisode,Chapter Forty: The Great Escape,Chapter Forty: The Great Escape,False,2018,42,"Crime,Drama,Mystery",8.1,1253
1223,1088011,tt8451426,tvEpisode,"Chapter Thirty-Eight: As Above, So Below","Chapter Thirty-Eight: As Above, So Below",False,2018,42,"Crime,Drama,Mystery",7.4,1226
1224,1088010,tt8451418,tvEpisode,Chapter Thirty-Seven: Fortune and Men's Eyes,Chapter Thirty-Seven: Fortune and Men's Eyes,False,2018,42,"Crime,Drama,Mystery",7.6,1319
1225,890246,tt4516040,movie,Benji the Dove,Benji the Dove,False,2018,88,"Adventure,Drama,Family",8.1,1525
1226,1093496,tt8601212,tvEpisode,Don't Let the Good Life Pass You By,Don't Let the Good Life Pass You By,False,2018,22,"Comedy,Drama,Fantasy",8.3,1738
1227,1093572,tt8602654,movie,"Sarkari. Hi. Pra. Shale Kasaragodu, Koduge: Ramanna Rai","Sarkari. Hi. Pra. Shale Kasaragodu, Koduge: Ramanna Rai",False,2018,147,Drama,8.6,1299
1228,1093495,tt8601210,tvEpisode,Jeremy Bearimy,Jeremy Bearimy,False,2018,22,"Comedy,Drama,Fantasy",8.3,1960
1229,890452,tt4519488,movie,Mudras Calling,Mudras Calling,False,2018,95,"Adventure,Drama,Romance",8.7,1238
1230,1093494,tt8601206,tvEpisode,The Snowplow,The Snowplow,False,2018,22,"Comedy,Drama,Fantasy",7.7,1828
1231,1093493,tt8601200,tvEpisode,The Brainy Bunch,The Brainy Bunch,False,2018,22,"Comedy,Drama,Fantasy",7.7,1865
1232,1093764,tt8613908,tvMovie,The Christmas Contract,The Christmas Contract,False,2018,89,"Drama,Family,Romance",6.9,2116
1233,1116067,tt9206562,movie,Make Us Dream,Make Us Dream,False,2018,104,"Biography,Documentary,Sport",8.0,2595
1234,1116090,tt9206798,movie,All Is True,All Is True,False,2018,101,"Biography,Drama,History",6.2,3605
1235,811840,tt3226786,movie,Bigger,Bigger,False,2018,107,"Biography,Drama,Sport",6.4,2324
1236,891111,tt4530422,movie,Overlord,Overlord,False,2018,110,"Action,Adventure,Horror",6.6,87700
1237,1093013,tt8587650,tvMovie,Christmas Joy,Christmas Joy,False,2018,84,"Family,Romance",6.5,1514
1238,1061423,tt7773210,movie,Our Struggles,Nos batailles,False,2018,98,Drama,6.8,1183
1239,1093286,tt8595144,tvEpisode,Keep on Truckin',Keep on Truckin',False,2018,22,Comedy,5.3,1017
1240,1093133,tt8590896,movie,Geetha Govindam,Geetha Govindam,False,2018,142,"Drama,Romance",7.7,10803
1241,890751,tt4524418,movie,American Warfighter,Warfighter,False,2018,105,"Action,Drama,Romance",4.1,1176
1242,1060615,tt7756134,tvEpisode,Different but Same,Different but Same,False,2018,30,"Action,Comedy,Drama",9.0,2967
1243,1094651,tt8648708,tvEpisode,Pretakalpa,Pretakalpa,False,2018,47,"Action,Crime,Drama",8.7,1822
1244,1094659,tt8648742,tvEpisode,Sarama,Sarama,False,2018,45,"Action,Crime,Drama",8.3,1783
1245,1094654,tt8648716,tvEpisode,Yayati,Yayati,False,2018,47,"Action,Crime,Drama",8.9,2114
1246,1094652,tt8648710,tvEpisode,Rudra,Rudra,False,2018,43,"Action,Crime,Drama",8.8,1869
1247,1115927,tt9202096,tvMovie,Christmas Bells Are Ringing,Christmas Bells Are Ringing,False,2018,90,Romance,6.5,1151
1248,1094940,tt8653076,tvEpisode,Unfulfilled,Unfulfilled,False,2018,22,"Animation,Comedy",7.6,1283
1249,1094939,tt8653074,tvEpisode,Nobody Got Cereal?,Nobody Got Cereal?,False,2018,22,"Animation,Comedy",7.7,1481
1250,1094938,tt8653072,tvEpisode,Buddha Box,Buddha Box,False,2018,22,"Animation,Comedy",7.3,1382
1251,1094937,tt8653070,tvEpisode,Time to Get Cereal,Time to Get Cereal,False,2018,22,"Animation,Comedy",7.6,1604
1252,1094936,tt8653068,tvEpisode,The Scoots,The Scoots,False,2018,22,"Animation,Comedy",8.1,1605
1253,1094935,tt8653066,tvEpisode,Tegridy Farms,Tegridy Farms,False,2018,22,"Animation,Comedy",7.9,1711
1254,1094934,tt8653064,tvEpisode,The Problem with a Poo,The Problem with a Poo,False,2018,22,"Animation,Comedy",6.4,1694
1255,1094933,tt8653062,tvEpisode,A Boy and a Priest,A Boy and a Priest,False,2018,22,"Animation,Comedy",7.6,1836
1256,1115973,tt9203168,movie,Moromete Family: On the Edge of Time,Moromete Family: On the Edge of Time,False,2018,110,Drama,7.7,1575
1257,1094144,tt8630262,tvEpisode,Chi to ko,Chi to ko,False,2018,24,"Action,Adventure,Animation",9.8,1538
1258,1093910,tt8618118,movie,The Plagues of Breslau,Plagi Breslau,False,2018,110,"Action,Crime,Mystery",5.8,4116
1259,1093966,tt8619812,movie,Minha Vida em Marte,Minha Vida em Marte,False,2018,110,Comedy,6.4,1234
1260,889287,tt4500922,movie,Maze Runner: The Death Cure,Maze Runner: The Death Cure,False,2018,143,"Action,Adventure,Sci-Fi",6.3,116017
1261,1094197,tt8632862,movie,Fahrenheit 11/9,Fahrenheit 11/9,False,2018,128,Documentary,7.0,18228
1262,1094255,tt8634202,tvMovie,A Shoe Addict's Christmas,A Shoe Addict's Christmas,False,2018,85,"Fantasy,Romance",6.7,1954
1263,1094254,tt8634192,tvMovie,"Pride, Prejudice and Mistletoe","Pride, Prejudice, and Mistletoe",False,2018,82,Romance,6.3,1698
1264,1094245,tt8633950,movie,Invisibles,Les invisibles,False,2018,102,"Comedy,Drama",6.7,1135
1265,892841,tt4560436,movie,Mile 22,Mile 22,False,2018,94,"Action,Thriller",6.1,69306
1266,810185,tt3203528,movie,Bad Samaritan,Bad Samaritan,False,2018,110,"Crime,Horror,Thriller",6.5,19888
1267,1091712,tt8548792,movie,The Dawnseeker,The Dawnseeker,False,2018,81,"Action,Fantasy,Sci-Fi",3.5,1631
1268,1091543,tt8543958,tvEpisode,Sin,Sin,False,2018,24,"Action,Adventure,Animation",9.4,8156
1269,1091542,tt8543956,tvEpisode,Reply,Reply,False,2018,24,"Action,Adventure,Animation",9.2,7473
